Dates,a,e,g,pie,r,x,y,beta,psi,omega,alphax,alphapie,rhopie,rhog,rhox,rhoa,rhoe
Comments,Total Factor Productivity,Aggregate Technology AR(1) Process,Output Growth,Inflation,Interest Rate,Output Gap,Output,,,,,,,,,,
1948-01-01 00:00:00,-0.15261086393648537,0.002744516566608638,0.008525844,0.0025662409999999995,-0.009988519,0.03826464083820579,0.028848386534291108,0.99,0.1,0.0617,0.0836,0.0001,0.3597,0.2536,0.0347,0.947,0.9625
1948-04-01 00:00:00,-0.17489178790134738,-0.0003611235366804045,-0.003985906000000005,0.011633541,-0.009863199,0.030829957261291976,0.020039133947778738,,,,,,,,,,
1948-07-01 00:00:00,-0.17908224619312646,0.0031988928608901227,-0.00455925599999999,-0.005726139000000002,-0.009637579,0.017463388129542293,0.006414013539426442,,,,,,,,,,
1948-10-01 00:00:00,-0.13624453418608806,0.006652161499450974,-0.02054741599999999,-0.013725179,-0.009562359,0.032178715467474084,0.023772427708192385,,,,,,,,,,
1949-01-01 00:00:00,-0.09671377803646564,0.009593545639116541,-0.010062965999999996,-0.020108348999999998,-0.009562359,0.045843926829533414,0.03987668672468342,,,,,,,,,,
1949-04-01 00:00:00,-0.07803999850164764,0.009239678492758398,0.0036420040000000003,-0.014394809,-0.009879909,0.05937931838369056,0.05456425047613884,,,,,,,,,,
1949-07-01 00:00:00,-0.06414377532450427,0.008578632902014556,-0.018074866,-0.007415339000000001,-0.009796349,0.07473150783709316,0.07077383689957119,,,,,,,,,,
1949-10-01 00:00:00,-0.07042617876483462,0.008797496547826947,0.03278964400000001,-0.011497139000000002,-0.009729509,0.06351194208484025,0.05916664685504986,,,,,,,,,,
1950-01-01 00:00:00,-0.0738162628131875,0.006982514001469352,0.021975264000000005,-0.004500388999999999,-0.009604149,0.06461705609510425,0.060062592679530534,,,,,,,,,,
1950-04-01 00:00:00,-0.09524468083637674,0.00211314273046203,0.030965904000000002,0.012714931000000006,-0.009436989,0.06262751874870276,0.05675092194109826,,,,,,,,,,
1950-07-01 00:00:00,-0.12929901967759905,0.0013311466681333991,0.015467533999999995,0.010037470999999997,-0.009144389,0.04586752949311535,0.03788977997900743,,,,,,,,,,
