"ns=2;s=Application.GbIL4EE.powerMain";"ns=2;s=Application.GbIL4EE.rpowerKSS_System_ND";"ns=2;s=Application.GbIL4EE.powerC1";"ns=2;s=Application.GbIL4EE.powerSP3";"ns=2;s=Application.GbIL4EE.powerSP4";"ns=2;s=Application.GbIL4EE.powerQ1";"ns=2;s=Application.GbIL4EE.powerX1";"ns=2;s=Application.GbIL4EE.powerZ1"
1971,203735;1900,829956;67,98305511;1385,592773;139;0,742691457;2,742691517;268,825531
1964,827271;1900,374512;68;1421,205078;139;0,105361819;2,105361938;102,4994354
1958,159058;1900,703003;67,62180328;1405,820801;142,7819977;0;2,378199577;146,8579254
1962,245117;1897,032959;67,40981293;1353,496826;140,4071198;0;3,407413721;225,1365662
1968,844971;1891,664917;67,98838806;1355,767822;131,3361816;0,281118602;3,426149368;143,2635803
1972,204956;1887,125;67,80332947;1412,49231;138,0540161;0,735209584;2,136237144;82,07024384
2018,345703;1885,634033;67,37172699;1381,199707;138,3717194;0,047671802;2,648103952;274,015564
2313,289551;1874,404297;67,99694824;1341,952271;138,6100006;0;3,220002413;833,3920288
2315,327637;1926,03064;67,66305542;1322,146729;138,35289;0;2,03189373;1067,374023
2140,118164;2178,240234;137,1153717;1349,405273;141,6385345;0,378926635;2;963,7206421
1994,084473;2305,889893;201,7355804;1406,157227;143,3479767;0,668007135;24,63656998;576,6262817
1967,23938;2342,827881;108,7109985;1370,012939;138,4085236;0,051066224;67,4764328;218,3630829
1966,131836;2348,030762;101;1371,19751;138,419754;0;58,82723236;189
1964,032593;2350,421387;100,5658417;1373,953369;138,9992523;0;26,39195061;189
1962,082642;2349,804688;100,3516235;1378,697754;138,6535339;0,346464097;6,185814381;189,3464661
1957,022095;2354,427002;100,9705353;1390,460815;138,2105408;0,789461315;6;189,6083832
1956,667114;2356,817627;101;1378,117554;138,8039246;0,196074605;6;188,3921509
1958,282715;2355,001221;100,5506897;1367,709717;138,5506897;0;6,449306488;188,4493103
1959,898438;2353,184814;100,0023041;1369,528687;138,43396;0;6,566039562;185,1128082
1961,51416;2351,368408;100;1385,01062;138,5589142;0,43843317;5,125787735;141,4417725
1963,129883;2349,552002;100,3839111;1378,624512;138,3853455;0,614658892;3,618958473;91,74221039
1966,762573;2347,725342;100,597908;1367,519897;138,5979156;0,020907963;3,020907879;91,02090454
1996,958496;2344,553467;100,0001831;1377,75061;138,0001831;0;3;92,03235626
2035,394043;2340,44165;100;1379,390991;138;0,155204162;3;93,81063843
2073,829346;2336,329834;100;1365,324097;138;0,883795857;3;94
2094,348145;2331,462158;100;1366,97583;138,220871;0,779122829;3;93,33737183
2050,743408;2320,942139;100;1377,654175;138,8141174;0,185877159;3;91,55763245
2001,420532;2309,265625;100;1378,269165;138,696579;0;2,696577549;91,30342102
1960,596558;2297,442627;100;1372,592285;138,030426;0,318498284;2,348920822;92,60657501
1963,156982;2278,408203;100;1365,726929;138;0,586969256;2,990501642;94,78807068
1955,337891;2289,69751;100;1361,651978;138;0,002532447;3;95,11408234
1955,282959;2301,602295;100;1372,267578;138;0;3;93,7739563
1954,177612;2324,384766;100;1377,386475;138;0;3;93,26136017
1961,611938;2346,265381;100;1373,881714;138;0;2,660116911;42,01758575
2013,817871;2348,036621;100;1363,257935;138;0;2,069883108;-46,51754761
2072,272705;2346,008057;100;1361,656494;138;0;2,17176342;-60,26350403
2104,284424;2343,979736;100;1360,82666;138;0;2,586666584;-68,14666748
2051,926758;2342,562988;100;1360,10083;138;0;2,949569941;-75,04183197
1993,269043;2344,485352;100;1370,436646;138;0,401407987;3;-76
1960,392334;2346,651367;99,56557465;1375,433228;138;0,56016773;3,434424162;-65,57381439
1954,577026;2345,36792;100,949234;1422,033569;141,8976288;0,000424242;3,999575853;23,21395683
1954,355225;2340,552002;101,4337311;1452,071899;143,4793243;0;4,305932045;132,7426758
1957,93457;2344,578125;99,70037842;1392,604004;138,1636658;0;4,982067585;135,2619629
1956,272339;2346;99,71794891;1418,925659;138,7102509;0,413675219;5;137,5957336
1955,685913;2346,01123;89,68305969;1405,502441;129,3540955;0,66280669;5;125,3624649
1997,158813;2346,265869;87,22206879;1623,124512;128,1110382;0,055518072;5;124,1110382
2052,947754;2346,619629;87,83945465;1756,885986;130,5183563;0;5,279818058;127,0780029
2133,221924;2346,60498;88,95420837;2095,345947;137,1267242;0;5,986181736;135,0990906
2272,877441;2343,543701;86,47633362;2228,825928;137,8809204;0;6;135,8809204
2141,085205;2342,518066;86,38628387;2247,592041;137,6137085;0,386285722;5,613714218;136
2041,641113;2345,969482;88,24217224;2157,312744;137,417099;0,582896113;5,417103767;135,5851746
1988,75061;2343,641113;91,93115997;1869,259277;137,9931793;0,006818182;5,993181705;135,3971405
1956,516357;2340,874756;95,39881134;1605,706665;137,5695648;0;5,569571972;135,9936829
1956,200928;2333,166504;95,99957275;1611,134277;137,0004272;0;5,429875374;136
1958,273438;2296,947998;95,60723877;1611,193115;137,3927612;0,392760336;5,992552757;135,6072388
1959,490845;2316,873291;95,00476074;1617,082764;137,7221069;0,72210598;6;135,2778931
1955,221191;2322,440918;95;1626,243042;137,1171265;0,117133692;6;135,8828735
1988,598877;2323,72583;95,36595154;1620,314941;137,3659515;0;6,365955353;136
2128,22168;2333,648926;95,55162811;1610,638428;137,5516357;0;6,551629543;135,5555878
2226,640625;2340,283691;95,46537018;1599,653198;137,000412;0,464952767;6,465367794;135,4653625
2168,529541;2461,420166;96,85160065;1545,797974;137;0,572771132;6,572771072;135,999054
2050,737061;3093,591064;97,57873535;1485,272095;137;0,00627612;6,414987564;135,5912933
1959,828613;3755,97876;97,36885834;1469,644409;137;0;6,631139278;135,368866
1950,052246;3745,135498;97,97385406;1460,774902;137;0;5,76530838;135,9738464
1945,249268;3449,372803;124,7844849;1427,370483;140,3135376;0,276128709;5,050841331;135,723877
1932,99646;3262,012939;172,6824951;1430,319336;28,88757706;0,820085466;4,832214355;270,750885
1983,529053;3251,931641;117,2504501;1439,341187;-292,1978149;0,382940114;4,382940292;634,2014771
2094,26709;3307,875;72,38256073;1446,463135;-546,8052979;0,026845735;4,026845932;922,2817993
2203,055664;3378,085938;63,87564087;1315,901855;-237,61409;0;18,51901245;613,0519409
2157,492432;3418,077148;86,36620331;1206,16394;169,6808624;0,39667362;43,91509247;177,7315521
2022,705322;3423,025879;105,345993;1295,331543;123,4445953;0,624206364;35,15301514;39,99084854
1963,730347;3434,180664;65,1340332;1288,755859;126,1276855;0,00512;3,536530256;-252,8830109
1956,30957;3433,114258;65,78137207;1298,416748;132,2904968;0;2,399142027;-188,2959442
1957,267822;3347,446045;62,81219864;1296,815674;138,9690552;0;2,997207642;46,75493622
1958,319336;2598,408936;65,53073883;1293,037842;138,4444733;0,388546258;3;86,8839035
1960,179932;1931,158203;66,32959747;1292,001587;132,6908722;0,665410936;13,95741272;234,753891
1999,172729;1888,863403;64,69650269;1283,770386;133,3020477;0,054042812;29,22458649;404,3496094
2047,863892;1883,468994;70,19771576;1301,392578;138,2980042;0;10,80799961;176,498291
2095,921387;1884,194092;68,5154953;1294,062012;140,2422485;0;8;141,6894379
2030,428589;1882,815674;63,30850601;1280,117554;144,2224579;0,344177783;8;141,038559
1960,881348;1880,156616;65,86183929;1289,611572;151,7690277;0,522848845;8;141
1961,001343;1883,26001;66,28862;1282,036743;159,2523804;0,000473399;8;141
1961,884277;1881,927124;63,01454163;1286,383179;162,4194031;0;8,431520462;141
1962,936157;1871,786987;65,65278625;1289,770508;159,4604187;0;8,555347443;141
2001,708374;1862,080078;67,58586121;1327,221436;157,8237457;0,469116211;7,532015324;167,739624
2136,35791;1866,767578;64,13452911;1312,713379;150,5507202;0,626720309;27,15094376;192,0227661
2096,824463;1853,455444;63,35172272;1230,233154;134,068573;0,038163461;48,13465118;152,9753571
2031,980835;1837,352539;68,8129425;1298,448975;142,646759;0;16,48277092;81,74160004
1979,915771;1841,718262;66,63449097;1284,053833;147,0870209;0;3,10175252;73,78991699
1957,405762;1834,516357;62,44875717;1269,42627;133,7699432;0,428095728;3,428095818;182,0283508
1961,139038;1815,064209;62,99690247;1294,879395;132,4492493;0,556945264;18,51555252;305,3265381
1968,251465;1788,041504;66,20547485;1279,476318;134,8307343;0,000959025;23,23061752;212,4825134
2085,650146;1772,480225;67,69470978;1284,49231;137,4560699;0;7,48749876;137,9694061
2157,717285;1810,950562;63,62953186;1284,814819;139,3735199;0;7,999236584;139,9969482
2088,156738;1842,031006;62,00328827;1269,45752;143,7998199;0,467185706;8,467185974;140
2017,339233;1859,174805;63,18712234;1289,680786;149,7688446;0,604106665;8,604106903;140
1987,84729;1869,63208;66,32262421;1292,592041;154,6754913;0,022707649;8,022707939;140
1979,971191;1878,189941;67,90330505;1268,046875;157,1541138;0;8,271564484;140,2715607
2073,834961;1878,681152;63,18595123;1283,002563;156,4395752;0;8,666662216;140,6666565
2087,11084;1875,651978;63;1279,090332;151,5445709;0;8,803923607;161,9219818
2063,034424;1871,394043;63,45283508;1279,963501;145,8304596;0,452833802;39,88687897;195,0901184
1984,988281;1871,253296;66,48069;1284,462036;138,4775238;0,641234517;53,03134155;147,5116119
1973,239502;1868,123779;69,42792511;1271,035889;137,5102081;0,027931701;11,03452873;69,68746185
1998,1604;1861,904297;65,12161255;1272,218384;146,1483459;0;2,693080187;73,27261353
2039,305786;1849,39563;62,55375671;1276,194458;135,4182892;0;3,448203325;271,9891968
2079,464355;1834,196167;64,3359375;1270,508057;133,3512115;0;5,164691925;404,7630615
2046,798828;1839,560547;69,1622467;1263,256592;138,1622467;0;7,581124783;177,583725
1994,901855;1854,207764;68,47166443;1269,947388;139;0;8;138,3056641
1971,57959;1868,592041;64,02431488;1286,625977;140,8316956;0;8;139,3416748
1998,476807;1875,49646;62,42921448;1277,498901;146,1192627;0;8,425191879;139,5734711
2010,359375;1873,883057;64,75556183;1266,123779;151,7375183;0;8,993808746;139,0061951
2013,012573;1861,058472;68,98724365;1266;158,4085236;0;9;139
1998,085815;1850,433594;68,00527954;1269,419556;159,4300842;0;9,284959793;139,2849579
1976,787109;1859,734009;62,76098251;1282,890869;155,1179962;0;10,34678078;139,6172943
1988,527954;1871,080688;62,35255432;1281,515259;149,0054779;0;15,84965801;162,9359283
1984,918701;1876,149048;64,35112762;1265,426147;144,3275604;0;19,97947311;166,8162384
1978,612305;1874,333984;68,50106049;1272,085327;135,997879;0;6,663126945;52,13658142
1975,043213;1872,520386;67,35845947;1278,471802;135;0;4,179229736;47,57565308
1995,74646;1871,017212;63,97554016;1289,748169;135;0;2,487770081;67,30934906
2022,164795;1869,654053;63,3608551;1276,400635;133,9174347;0;4,525995731;237,911438
2048,671631;1868,290894;66,06139374;1257,769409;133,7786102;0,346207976;17,89041138;373,8841248
2082,770264;1867,220581;67,07778168;1280,977051;137,3518066;0,580939412;23,69657326;121,1335373
2065,561035;1867,581177;62,63832474;1276,489014;138,734436;0,000852578;8,023019791;139,5982513
2012,694702;1869,183716;63,18162537;1257,324829;141,8423462;0;9,338144302;139,2257996
1959,828491;1873,434326;67,18302155;1260,182983;148,6383667;0;14,04685593;139,8638306
1920,82666;1876,937988;67,02909088;1266,048706;152,1359863;0;14,61163807;140
1937,806641;1857,856689;63,85590744;1282,549316;159,1170044;0;13,3423624;140
1960,696533;1828,853516;63;1273,088623;159,3137665;0;14,26467419;140
1983,586426;1799,850342;63;1264,245483;154,5417938;0;14,77060413;140
1994,682861;1777,082886;64,53915405;1278,248657;147,7203064;0;10,89841175;341,9365234
1930,457275;2185,8396;155,1814728;1280,563965;458,3079834;0;14,30272865;661,0338745
1921,14856;2361,851563;388,6733704;1287,321899;1308,03418;0;35,83008194;362,5316162
1924,352905;2388,259521;312,2921448;1277,8479;941,2328491;0;35,82455444;280,2396545
1923,521851;2395;136,7696838;1264,285889;147,7151794;0;22,687603;191,0803528
1986,910767;2394,371338;136,0241547;1274,724243;146,6930695;0;8,886766434;191
2029,511963;2392,551514;136;1275,736084;146,016922;0,309379131;8,983075142;190,6906281
2040,338013;2387,84375;135,7292175;1264,283447;146;0,695838332;9;190,3041687
2022,319092;2382,635498;135,3489838;1275,130981;145,6837921;0,032782521;9,316202164;190,6510162
1975,223633;2385,435547;135,9897919;1269,804565;144,5879364;0;9,56752491;190,4324799
1931,575928;2395,595947;135,5522003;1276,508911;144,8958588;0;9,000272751;190,5519409
1919,346924;2396,171875;135,4423981;1271,576538;145,5538025;0,438612282;8,561388016;190,4423981
1965,234253;2393,467773;135,5641479;1259,855713;145,0006104;0,564147055;7,565371513;190,5641479
2046,848633;2390,194092;135,4396057;1270,340088;145;0,005240672;8,308342934;187,8334045
2122,619629;2391,424561;135,5652618;1265,787109;144,5656281;0;8,261396408;129,4017792
2056,709717;2392,978516;135,4385529;1272,90625;144,4385529;0;5,161141872;57,81605911
1953,152832;2394,233643;135,7486877;1286,976196;144,9998169;0;3,749233961;57,25112534
1916,351196;2396,293213;135,229126;1278,666016;145;0;3,229125977;57,77087402
1914,657593;2395,733398;135,4481049;1271,863281;145;0;3;57,55189514
1929,265869;2388,38623;135,9958954;1270,577881;144,3627014;0;3,318647623;57,00410461
1990,361206;2377,904785;136;1275,546875;143,1132965;0;3,943352461;57
2070,727539;2372,804688;135,6237946;1265,842407;143,3762054;0,376205593;3,623794317;57
2061,456787;2375,876709;135,4483185;1257,071411;143,9998016;0,551688492;3,000205517;57
1951,831909;2380,163574;135,634613;1269,816406;143,6387177;0,004105948;3;56,63871765
1916,708618;2377,35498;135,0232849;1267,146973;143,0232849;0;3,365086317;54,92802429
1937,101563;2386,790039;135,4481201;1257,159668;143;0;3,550786734;51,21075058
2025,643433;2392,766113;135,997879;1258,896973;143,2320099;0;3,002126932;48,544487
2033,737549;2390,651611;136;1254,14209;143,7619934;0;3;47,47602081
2010,775146;2383,075684;135,6088715;1262,951782;143,2177277;0;3;47,39113617
